SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
46284,simple,"Canaleta de 1 Vía 10 X 20 Mm, con Adhesivo, Volteck","Canaleta de 1 Vã­a 10 X 20 Mm, con Adhesivo, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46284.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CAN-1020A_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CAN-1020A_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CAN-1020A_FC2.jpg",36.0,,,,,,,,,,,,,
45041,simple,"Canaleta de 1 Vía 17 X 20 Mm, con Adhesivo, Volteck","Canaleta de 1 Vã­a 17 X 20 Mm, con Adhesivo, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_45041.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CAN-1720A_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CAN-1720A_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CAN-1720A_FC2.jpg",37.93,,,,,,,,,,,,,
10566-BASE,variable,"Casco de Seguridad Ala Ancha, , Truper","Casco de Seguridad Ala Ancha, Amarillo, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Seguridad,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AX.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AX_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AX_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AX_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AX_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AX_E1.jpg",,,Color,"Amarillo, Blanco",1,1,Marca,,1,1,,,,
10566,variation,"Casco de Seguridad Ala Ancha, , Truper - Amarillo","Casco de Seguridad Ala Ancha, Amarillo, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Seguridad,"https://www.truper.com/media/import/imagenes/CAS-AX.jpg, https://www.truper.com/media/import/imagenes/CAS-AX+D1.jpg, https://www.truper.com/media/import/imagenes/CAS-AX+D2.jpg, https://www.truper.com/media/import/imagenes/CAS-AX+EI1.jpg, https://www.truper.com/media/import/imagenes/CAS-AX+EIND1.jpg, https://www.truper.com/media/import/imagenes/CAS-AX+E1.jpg",154.31,id:10566-BASE,Color,Amarillo,1,1,Marca,,1,1,,,,
10567,variation,"Casco de Seguridad Ala Ancha, , Truper - Blanco","Casco de Seguridad Ala Ancha, Blanco, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Seguridad,"https://www.truper.com/media/import/imagenes/CAS-BX.jpg, https://www.truper.com/media/import/imagenes/CAS-BX+D1.jpg, https://www.truper.com/media/import/imagenes/CAS-BX+D2.jpg, https://www.truper.com/media/import/imagenes/CAS-BX+EI1.jpg, https://www.truper.com/media/import/imagenes/CAS-BX+EIND1.jpg, https://www.truper.com/media/import/imagenes/CAS-BX+E1.jpg",133.62,id:10566-BASE,Color,Blanco,1,1,Marca,,1,1,,,,
101257-BASE,variable,"Casco de Seguridad Ventilado, Ajuste de Matraca","Casco de Seguridad Ventilado, Ajuste de Matraca, Amarillo. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AI.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AI_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AI_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AI_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AI_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AI_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAS-AI_FC1.jpg",,,Color,"Amarillo, Azul",1,1,Marca,,1,1,,,,
101257,variation,"Casco de Seguridad Ventilado, Ajuste de Matraca - Amarillo","Casco de Seguridad Ventilado, Ajuste de Matraca, Amarillo. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/CAS-AI.jpg, https://www.truper.com/media/import/imagenes/CAS-AI+D1.jpg, https://www.truper.com/media/import/imagenes/CAS-AI+D2.jpg, https://www.truper.com/media/import/imagenes/CAS-AI+EI1.jpg, https://www.truper.com/media/import/imagenes/CAS-AI+EIND1.jpg, https://www.truper.com/media/import/imagenes/CAS-AI+E1.jpg, https://www.truper.com/media/import/imagenes/CAS-AI+FC1.jpg",119.83,id:101257-BASE,Color,Amarillo,1,1,Marca,,1,1,,,,
101259,variation,"Casco de Seguridad Ventilado, Ajuste de Matraca - Azul","Casco de Seguridad Ventilado, Ajuste de Matraca, Azul. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/CAS-ZI.jpg, https://www.truper.com/media/import/imagenes/CAS-ZI+D1.jpg, https://www.truper.com/media/import/imagenes/CAS-ZI+D2.jpg, https://www.truper.com/media/import/imagenes/CAS-ZI+EI1.jpg, https://www.truper.com/media/import/imagenes/CAS-ZI+EIND1.jpg, https://www.truper.com/media/import/imagenes/CAS-ZI+E1.jpg, https://www.truper.com/media/import/imagenes/CAS-ZI+FC1.jpg",119.83,id:101257-BASE,Color,Azul,1,1,Marca,,1,1,,,,
14623-BASE,variable,"Cautín  Tipo Lápiz para Trabajo Pesado, Truper","Cautã­n 100 W Tipo Lã¡piz para Trabajo Pesado, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Equipos,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAU-100.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAU-100_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAU-100_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAU-100_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CAU-100_FC2.jpg",,,Medida,"100 W, 60 W",1,1,Marca,,1,1,,,,
14623,variation,"Cautín  Tipo Lápiz para Trabajo Pesado, Truper - 100 W","Cautã­n 100 W Tipo Lã¡piz para Trabajo Pesado, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Equipos,"https://www.truper.com/media/import/imagenes/CAU-100.jpg, https://www.truper.com/media/import/imagenes/CAU-100+D1.jpg, https://www.truper.com/media/import/imagenes/CAU-100+E1.jpg, https://www.truper.com/media/import/imagenes/CAU-100+FC1.jpg, https://www.truper.com/media/import/imagenes/CAU-100+FC2.jpg",262.93,id:14623-BASE,Medida,100 W,1,1,Marca,,1,1,,,,
17547,variation,"Cautín  Tipo Lápiz para Trabajo Pesado, Truper - 60 W","Cautã­n 60 W Tipo Lã¡piz para Trabajo Pesado, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Equipos,"https://www.truper.com/media/import/imagenes/CAU-60.jpg, https://www.truper.com/media/import/imagenes/CAU-60+D1.jpg, https://www.truper.com/media/import/imagenes/CAU-60+E1.jpg, https://www.truper.com/media/import/imagenes/CAU-60+FC1.jpg, https://www.truper.com/media/import/imagenes/CAU-60+FC2.jpg",211.21,id:14623-BASE,Medida,60 W,1,1,Marca,,1,1,,,,
QO24L70F-BASE,variable,Centro de Carga 2 Circuitos  Empotrable,"Centro de Carga 2 Circuitos 70a Empotrable. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QO24L70F-BASE.jpg,,,Medida,70a,1,1,Marca,,1,1,,,,
QO24L70F,variation,Centro de Carga 2 Circuitos  Empotrable - 70a,"Centro de Carga 2 Circuitos 70a Empotrable. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://dummyimage.com/600x600/cccccc/000000.png,870.0,id:QO24L70F-BASE,Medida,70a,1,1,Marca,,1,1,,,,
QO2L70F,variation,Centro de Carga 2 Circuitos  Empotrable - 70a,"Centro de Carga 2 Circuitos 70a Empotrable. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://dummyimage.com/600x600/cccccc/000000.png,0.0,id:QO24L70F-BASE,Medida,70a,1,1,Marca,,1,1,,,,
QO24L70S-BASE,variable,Centro de Carga 2 Circuitos  Sobreponer,"Centro de Carga 2 Circuitos 70a Sobreponer. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QO24L70S-BASE.jpg,,,Medida,70a,1,1,Marca,,1,1,,,,
QO24L70S,variation,Centro de Carga 2 Circuitos  Sobreponer - 70a,"Centro de Carga 2 Circuitos 70a Sobreponer. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://dummyimage.com/600x600/cccccc/000000.png,870.0,id:QO24L70S-BASE,Medida,70a,1,1,Marca,,1,1,,,,
QO2L70S,variation,Centro de Carga 2 Circuitos  Sobreponer - 70a,"Centro de Carga 2 Circuitos 70a Sobreponer. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://dummyimage.com/600x600/cccccc/000000.png,0.0,id:QO24L70S-BASE,Medida,70a,1,1,Marca,,1,1,,,,
12520-BASE,variable,"Cinta Sella Roscas  X 7m, Uso General, Truper","Cinta Sella Roscas 1/2"" X 7m, Uso General, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Cintas,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CTF-1-2.jpg,,,Medida,"1/2 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
12520,variation,"Cinta Sella Roscas  X 7m, Uso General, Truper - 1/2 pulg","Cinta Sella Roscas 1/2"" X 7m, Uso General, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Cintas,https://www.truper.com/media/import/imagenes/CTF-1-2.jpg,5.43,id:12520-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
12521,variation,"Cinta Sella Roscas  X 7m, Uso General, Truper - 3/4 pulg","Cinta Sella Roscas 3/4"" X 7m, Uso General, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Cintas,https://www.truper.com/media/import/imagenes/CTF-3-4.jpg,7.33,id:12520-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
12502-BASE,variable,"Cinta de Aislar de  X 19 Mm, , Truper","Cinta de Aislar de 18 M X 19 Mm, Verde, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Cintas,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33V.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33V_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33V_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33V_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33V_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33V_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33V_FC2.jpg",,,Medida,18 M,1,1,Color,"Verde, Azul",1,1,Marca,,1,1
12502,variation,"Cinta de Aislar de  X 19 Mm, , Truper - 18 M - Verde","Cinta de Aislar de 18 M X 19 Mm, Verde, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Cintas,"https://www.truper.com/media/import/imagenes/M-33V.jpg, https://www.truper.com/media/import/imagenes/M-33V+D1.jpg, https://www.truper.com/media/import/imagenes/M-33V+EI1.jpg, https://www.truper.com/media/import/imagenes/M-33V+EM1.jpg, https://www.truper.com/media/import/imagenes/M-33V+E1.jpg, https://www.truper.com/media/import/imagenes/M-33V+FC1.jpg, https://www.truper.com/media/import/imagenes/M-33V+FC2.jpg",18.97,id:12502-BASE,Medida,18 M,1,1,Color,Verde,1,1,Marca,,1,1
12505,variation,"Cinta de Aislar de  X 19 Mm, , Truper - 18 M - Azul","Cinta de Aislar de 18 M X 19 Mm, Azul, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Cintas,"https://www.truper.com/media/import/imagenes/M-33Z.jpg, https://www.truper.com/media/import/imagenes/M-33Z+D1.jpg, https://www.truper.com/media/import/imagenes/M-33Z+EI1.jpg, https://www.truper.com/media/import/imagenes/M-33Z+EM1.jpg, https://www.truper.com/media/import/imagenes/M-33Z+E1.jpg, https://www.truper.com/media/import/imagenes/M-33Z+FC1.jpg, https://www.truper.com/media/import/imagenes/M-33Z+FC2.jpg",18.97,id:12502-BASE,Medida,18 M,1,1,Color,Azul,1,1,Marca,,1,1
12500-BASE,variable,"Cinta de Aislar de  X 19 Mm, Negra, Truper","Cinta de Aislar de 18 M X 19 Mm, Negra, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Cintas,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-33_FC2.jpg",,,Medida,"18 M, 9 M",1,1,Marca,,1,1,,,,
12500,variation,"Cinta de Aislar de  X 19 Mm, Negra, Truper - 18 M","Cinta de Aislar de 18 M X 19 Mm, Negra, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Cintas,"https://www.truper.com/media/import/imagenes/M-33.jpg, https://www.truper.com/media/import/imagenes/M-33+D1.jpg, https://www.truper.com/media/import/imagenes/M-33+EI1.jpg, https://www.truper.com/media/import/imagenes/M-33+EIND1.jpg, https://www.truper.com/media/import/imagenes/M-33+EM1.jpg, https://www.truper.com/media/import/imagenes/M-33+E1.jpg, https://www.truper.com/media/import/imagenes/M-33+FC1.jpg, https://www.truper.com/media/import/imagenes/M-33+FC2.jpg",18.97,id:12500-BASE,Medida,18 M,1,1,Marca,,1,1,,,,
12501,variation,"Cinta de Aislar de  X 19 Mm, Negra, Truper - 9 M","Cinta de Aislar de 9 M X 19 Mm, Negra, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Cintas,"https://www.truper.com/media/import/imagenes/M-22.jpg, https://www.truper.com/media/import/imagenes/M-22+D1.jpg, https://www.truper.com/media/import/imagenes/M-22+EI1.jpg, https://www.truper.com/media/import/imagenes/M-22+EIND1.jpg, https://www.truper.com/media/import/imagenes/M-22+EM1.jpg, https://www.truper.com/media/import/imagenes/M-22+E1.jpg, https://www.truper.com/media/import/imagenes/M-22+FC1.jpg, https://www.truper.com/media/import/imagenes/M-22+FC2.jpg",8.91,id:12500-BASE,Medida,9 M,1,1,Marca,,1,1,,,,
LEVI0060-BASE,variable,"Clavija China Metal 2p, 3h, , 127v","Clavija China Metal 2p, 3h, 20a, 127v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Accesorios eléctricos,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_LEVI0060-BASE.jpg,,,Medida,"20a, 15a",1,1,Marca,,1,1,,,,
LEVI0060,variation,"Clavija China Metal 2p, 3h, , 127v - 20a","Clavija China Metal 2p, 3h, 20a, 127v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Accesorios eléctricos,https://dummyimage.com/600x600/cccccc/000000.png,113.15,id:LEVI0060-BASE,Medida,20a,1,1,Marca,,1,1,,,,
SURT0008,variation,"Clavija China Metal 2p, 3h, , 127v - 15a","Clavija China Metal 2p, 3h, 15a, 127v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Accesorios eléctricos,https://dummyimage.com/600x600/cccccc/000000.png,20.4,id:LEVI0060-BASE,Medida,15a,1,1,Marca,,1,1,,,,
46203,simple,Clavija Industrial Blindada Aterrizada Cara de Chino,"Clavija Industrial Blindada Aterrizada Cara de Chino. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-CH.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-CH_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-CH_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-CH_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-CH_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-CH_FC1.jpg",20.69,,,,,,,,,,,,,
46202,simple,"Clavija Industrial Blindada Aterrizada, 2 Polos+tierra","Clavija Industrial Blindada Aterrizada, 2 Polos+tierra. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A_FC1.jpg",16.38,,,,,,,,,,,,,
46200,simple,"Clavija Industrial Blindada Polarizada, Volteck","Clavija Industrial Blindada Polarizada, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46200.png, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-S_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-S_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-S_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-S_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-S_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-S_FC1.jpg",15.09,,,,,,,,,,,,,
LEVI0040-BASE,variable,Clavija Recta 2p 3h  125v L5-15p,"Clavija Recta 2p 3h 15a 125v L5-15p. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Accesorios eléctricos,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_LEVI0040-BASE.jpg,,,Medida,15a,1,1,Marca,,1,1,,,,
LEVI0040,variation,Clavija Recta 2p 3h  125v L5-15p - 15a,"Clavija Recta 2p 3h 15a 125v L5-15p. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Accesorios eléctricos,https://dummyimage.com/600x600/cccccc/000000.png,111.6,id:LEVI0040-BASE,Medida,15a,1,1,Marca,,1,1,,,,
LEVI0042,variation,Clavija Recta 2p 3h  125v L5-15p - 15a,"Clavija Recta 2p 3h 15a 125v L5-15p. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://dummyimage.com/600x600/cccccc/000000.png,60.5,id:LEVI0040-BASE,Medida,15a,1,1,Marca,,1,1,,,,
45551-BASE,variable,"Codo 90° Ppr,â , Macho-hembra, Foset","Codo 90â° Ppr,â 1/2"", Macho-hembra, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CV-521.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CV-521_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CV-521_FC1.jpg",,,Medida,"1/2 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
45551,variation,"Codo 90° Ppr,â , Macho-hembra, Foset - 1/2 pulg","Codo 90â° Ppr,â 1/2"", Macho-hembra, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,"https://www.truper.com/media/import/imagenes/CV-521.jpg, https://www.truper.com/media/import/imagenes/CV-521+E1.jpg, https://www.truper.com/media/import/imagenes/CV-521+FC1.jpg",4.05,id:45551-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
45552,variation,"Codo 90° Ppr,â , Macho-hembra, Foset - 3/4 pulg","Codo 90â° Ppr,â 3/4"", Macho-hembra, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,"https://www.truper.com/media/import/imagenes/CV-522.jpg, https://www.truper.com/media/import/imagenes/CV-522+FC1.jpg",6.9,id:45551-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CDPV0001-BASE,variable,Codo Pvc T. Pesado,"Codo Pvc T. Pesado 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDPV0001-BASE.jpg,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/4 pulg, 1 1/2 pulg, 2 1/2 pulg",1,1,Marca,,1,1,,,,
CDPV0001,variation,Codo Pvc T. Pesado - 1/2 pulg,"Codo Pvc T. Pesado 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,4.25,id:CDPV0001-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CDPV0002,variation,Codo Pvc T. Pesado - 3/4 pulg,"Codo Pvc T. Pesado 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,5.78,id:CDPV0001-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CDPV0004,variation,Codo Pvc T. Pesado - 1 1/4 pulg,"Codo Pvc T. Pesado 1 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,16.37,id:CDPV0001-BASE,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
CDPV0005,variation,Codo Pvc T. Pesado - 1 1/2 pulg,"Codo Pvc T. Pesado 1 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,23.63,id:CDPV0001-BASE,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
CDPV0007,variation,Codo Pvc T. Pesado - 2 1/2 pulg,"Codo Pvc T. Pesado 2 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,58.61,id:CDPV0001-BASE,Medida,2 1/2 pulg,1,1,Marca,,1,1,,,,
CDCR0001-BASE,variable,Codo con Rosca,"Codo con Rosca 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDCR0001-BASE.jpg,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/4 pulg, 1 1/2 pulg, 2 1/2 pulg",1,1,Marca,,1,1,,,,
CDCR0001,variation,Codo con Rosca - 1/2 pulg,"Codo con Rosca 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,40.1,id:CDCR0001-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CDCR0002,variation,Codo con Rosca - 3/4 pulg,"Codo con Rosca 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,53.91,id:CDCR0001-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
