SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
46202,simple,"Clavija Industrial Blindada Aterrizada, 2 Polos+tierra","Clavija Industrial Blindada Aterrizada, 2 Polos+tierra. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-A_FC1.jpg",16.38,,,,,,,,,,,,,
46200,simple,"Clavija Industrial Blindada Polarizada, Volteck","Clavija Industrial Blindada Polarizada, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46200.png, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-S_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-S_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-S_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-S_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-S_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLI-S_FC1.jpg",15.09,,,,,,,,,,,,,
LEVI0040,simple,Clavija Recta 2p 3h  125v L5-15p - 15a,"Clavija Recta 2p 3h 15a 125v L5-15p. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Accesorios eléctricos,https://dummyimage.com/600x600/cccccc/000000.png,111.6,,Medida,15a,1,1,Marca,,1,1,,,,
LEVI0042,simple,Clavija Recta 2p 3h  125v L5-15p - 15a,"Clavija Recta 2p 3h 15a 125v L5-15p. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://dummyimage.com/600x600/cccccc/000000.png,60.5,,Medida,15a,1,1,Marca,,1,1,,,,
45551,simple,"Codo 90° Ppr,â , Macho-hembra, Foset - 1/2 pulg","Codo 90â° Ppr,â 1/2"", Macho-hembra, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,"https://www.truper.com/media/import/imagenes/CV-521.jpg, https://www.truper.com/media/import/imagenes/CV-521+E1.jpg, https://www.truper.com/media/import/imagenes/CV-521+FC1.jpg",4.05,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
45552,simple,"Codo 90° Ppr,â , Macho-hembra, Foset - 3/4 pulg","Codo 90â° Ppr,â 3/4"", Macho-hembra, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,"https://www.truper.com/media/import/imagenes/CV-522.jpg, https://www.truper.com/media/import/imagenes/CV-522+FC1.jpg",6.9,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CDPV0001,simple,Codo Pvc T. Pesado - 1/2 pulg,"Codo Pvc T. Pesado 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,4.25,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CDPV0002,simple,Codo Pvc T. Pesado - 3/4 pulg,"Codo Pvc T. Pesado 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,5.78,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CDPV0004,simple,Codo Pvc T. Pesado - 1 1/4 pulg,"Codo Pvc T. Pesado 1 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,16.37,,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
CDPV0005,simple,Codo Pvc T. Pesado - 1 1/2 pulg,"Codo Pvc T. Pesado 1 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,23.63,,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
CDPV0007,simple,Codo Pvc T. Pesado - 2 1/2 pulg,"Codo Pvc T. Pesado 2 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,58.61,,Medida,2 1/2 pulg,1,1,Marca,,1,1,,,,
CDCR0001,simple,Codo con Rosca - 1/2 pulg,"Codo con Rosca 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,40.1,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CDCR0002,simple,Codo con Rosca - 3/4 pulg,"Codo con Rosca 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,53.91,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CDCR0004,simple,Codo con Rosca - 1 1/4 pulg,"Codo con Rosca 1 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,156.68,,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
CDCR0005,simple,Codo con Rosca - 1 1/2 pulg,"Codo con Rosca 1 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,181.98,,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
CDCR0007,simple,Codo con Rosca - 2 1/2 pulg,"Codo con Rosca 2 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,763.44,,Medida,2 1/2 pulg,1,1,Marca,,1,1,,,,
CDSR0001,simple,Codo sin Rosca - 1/2 pulg,"Codo sin Rosca 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,23.54,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CDSR0002,simple,Codo sin Rosca - 3/4 pulg,"Codo sin Rosca 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,32.6,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CDSR0004,simple,Codo sin Rosca - 1 1/4 pulg,"Codo sin Rosca 1 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,126.15,,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
CDSR0005,simple,Codo sin Rosca - 1 1/2 pulg,"Codo sin Rosca 1 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,146.13,,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
46982,simple,"Condulet  Conexión Tipo C, Volteck - 1/2 pulg","Condulet 1/2"" Conexiã³n Tipo C, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-1-2-C.jpg,50.0,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46983,simple,"Condulet  Conexión Tipo C, Volteck - 3/4 pulg","Condulet 3/4"" Conexiã³n Tipo C, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-3-4-C.jpg,81.9,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
46985,simple,"Condulet  Conexión Tipo Fs, Volteck - 1/2 pulg","Condulet 1/2"" Conexiã³n Tipo Fs, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-1-2-FS.jpg,90.52,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46986,simple,"Condulet  Conexión Tipo Fs, Volteck - 3/4 pulg","Condulet 3/4"" Conexiã³n Tipo Fs, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-3-4-FS.jpg,99.97,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
46970,simple,"Condulet  Conexión Tipo Lb, Volteck - 1/2 pulg","Condulet 1/2"" Conexiã³n Tipo Lb, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-1-2-LB.jpg,49.14,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46971,simple,"Condulet  Conexión Tipo Lb, Volteck - 3/4 pulg","Condulet 3/4"" Conexiã³n Tipo Lb, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-3-4-LB.jpg,73.28,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
46976,simple,"Condulet  Conexión Tipo Ll, Volteck - 1/2 pulg","Condulet 1/2"" Conexiã³n Tipo Ll, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-1-2-LL.jpg,50.0,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46977,simple,"Condulet  Conexión Tipo Ll, Volteck - 3/4 pulg","Condulet 3/4"" Conexiã³n Tipo Ll, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-3-4-LL.jpg,81.9,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
46973,simple,"Condulet  Conexión Tipo Lr, Volteck - 1/2 pulg","Condulet 1/2"" Conexiã³n Tipo Lr, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-1-2-LR.jpg,47.85,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46974,simple,"Condulet  Conexión Tipo Lr, Volteck - 3/4 pulg","Condulet 3/4"" Conexiã³n Tipo Lr, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-3-4-LR.jpg,81.9,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
46979,simple,"Condulet  Conexión Tipo T, Volteck - 1/2 pulg","Condulet 1/2"" Conexiã³n Tipo T, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-1-2-T.jpg,54.31,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46980,simple,"Condulet  Conexión Tipo T, Volteck - 3/4 pulg","Condulet 3/4"" Conexiã³n Tipo T, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-3-4-T.jpg,83.62,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
COC0001,simple,Condulet C - 1/2 pulg,"Condulet C 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,61.83,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
COC0002,simple,Condulet C - 3/4 pulg,"Condulet C 3/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,77.63,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
COC0004,simple,Condulet C - 1 1/4 pulg,"Condulet C 1 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,241.65,,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
COC0005,simple,Condulet C - 1 1/2 pulg,"Condulet C 1 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,244.35,,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
COC0006,simple,Condulet C - 1 1/4 pulg,"Condulet C 1 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,258.6,,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
COLB0001,simple,Condulet Lb - 1/2 pulg,"Condulet Lb 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,54.18,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
COLB0002,simple,Condulet Lb - 3/4 pulg,"Condulet Lb 3/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,69.02,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
COLB0004,simple,Condulet Lb - 1 1/4 pulg,"Condulet Lb 1 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,231.56,,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
COLB0005,simple,Condulet Lb - 1 1/2 pulg,"Condulet Lb 1 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,238.65,,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
COLL0001,simple,Condulet Ll - 1/2 pulg,"Condulet Ll 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,0.0,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
COLL0002,simple,Condulet Ll - 3/4 pulg,"Condulet Ll 3/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,59.07,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
COLL0004,simple,Condulet Ll - 1 1/4 pulg,"Condulet Ll 1 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,228.98,,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
COLR0001,simple,Condulet Lr - 1/2 pulg,"Condulet Lr 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,137.4,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
COLR0002,simple,Condulet Lr - 3/4 pulg,"Condulet Lr 3/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,74.15,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
COLR0005,simple,Condulet Lr - 1 1/2 pulg,"Condulet Lr 1 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,245.75,,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
COT0001,simple,Condulet Ot - 1/2 pulg,"Condulet Ot 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,61.28,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
COT0002,simple,Condulet Ot - 3/4 pulg,"Condulet Ot 3/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,82.55,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
COT0004,simple,Condulet Ot - 1 1/4 pulg,"Condulet Ot 1 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,238.64,,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
COT0005,simple,Condulet Ot - 1 1/2 pulg,"Condulet Ot 1 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,242.52,,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
CTLI0016,simple,Conect Curvo Licutite - 1/2 pulg,"Conect Curvo Licutite 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,31.08,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CTLI0017,simple,Conect Curvo Licutite - 3/4 pulg,"Conect Curvo Licutite 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,43.08,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CTLI0019,simple,Conect Curvo Licutite - 1 1/4 pulg,"Conect Curvo Licutite 1 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,152.22,,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
CTLI0022,simple,Conect Curvo Licutite - 2 1/2 pulg,"Conect Curvo Licutite 2 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,712.2,,Medida,2 1/2 pulg,1,1,Marca,,1,1,,,,
CTGL0001,simple,Conect Glandula Plastico - 1/2 pulg,"Conect Glandula Plastico 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,7.5,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CTGL0002,simple,Conect Glandula Plastico - 3/4 pulg,"Conect Glandula Plastico 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,10.5,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CTGL0004,simple,Conect Glandula Plastico - 1 1/2 pulg,"Conect Glandula Plastico 1 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,25.2,,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
CTLI0002,simple,Conect Recto Licutite - 1/2 pulg,"Conect Recto Licutite 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,21.48,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CTLI0003,simple,Conect Recto Licutite - 3/4 pulg,"Conect Recto Licutite 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,35.15,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CTLI0005,simple,Conect Recto Licutite - 1 1/4 pulg,"Conect Recto Licutite 1 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,83.07,,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
CTLI0006,simple,Conect Recto Licutite - 1 1/2 pulg,"Conect Recto Licutite 1 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,102.56,,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
COBI0004,simple,Conector Bipartido Bim Cal - 1/0 pulg,"Conector Bipartido Bim Cal 1/0. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,177.43,,Medida,1/0 pulg,1,1,Marca,,1,1,,,,
CTBI0004,simple,Conector Bipartido Bim Cal - 1/0 pulg,"Conector Bipartido Bim Cal 1/0. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,139.02,,Medida,1/0 pulg,1,1,Marca,,1,1,,,,
46933,simple,"Conector Curvo de  para Tubo Liquid Tight, Volteck - 1/2 pulg","Conector Curvo de 1/2"" para Tubo Liquid Tight, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/CLQ-1-2C.jpg,33.62,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46934,simple,"Conector Curvo de  para Tubo Liquid Tight, Volteck - 3/4 pulg","Conector Curvo de 3/4"" para Tubo Liquid Tight, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/CLQ-3-4C.jpg,30.17,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CTHU0001,simple,Conector Hub - 1/2 pulg,"Conector Hub 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,53.21,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CTHU0002,simple,Conector Hub - 3/4 pulg,"Conector Hub 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,67.73,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CTHU0004,simple,Conector Hub - 1 1/4 pulg,"Conector Hub 1 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,102.56,,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
CTPV0001,simple,Conector Pvc T. Pesado - 1/2 pulg,"Conector Pvc T. Pesado 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,3.71,,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CTPV0002,simple,Conector Pvc T. Pesado - 3/4 pulg,"Conector Pvc T. Pesado 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,4.07,,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CTPV0004,simple,Conector Pvc T. Pesado - 1 1/4 pulg,"Conector Pvc T. Pesado 1 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,26.45,,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
CTPV0005,simple,Conector Pvc T. Pesado - 1 1/2 pulg,"Conector Pvc T. Pesado 1 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,31.89,,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
CTPV0007,simple,Conector Pvc T. Pesado - 2 1/2 pulg,"Conector Pvc T. Pesado 2 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,77.94,,Medida,2 1/2 pulg,1,1,Marca,,1,1,,,,
