SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
CDPV0001,variation,Codo Pvc T. Pesado - 1/2 pulg,"Codo Pvc T. Pesado 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,4.25,id:CDPV0001-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CDPV0002,variation,Codo Pvc T. Pesado - 3/4 pulg,"Codo Pvc T. Pesado 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,5.78,id:CDPV0001-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CDPV0004,variation,Codo Pvc T. Pesado - 1 1/4 pulg,"Codo Pvc T. Pesado 1 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,16.37,id:CDPV0001-BASE,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
CDPV0005,variation,Codo Pvc T. Pesado - 1 1/2 pulg,"Codo Pvc T. Pesado 1 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,23.63,id:CDPV0001-BASE,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
CDPV0007,variation,Codo Pvc T. Pesado - 2 1/2 pulg,"Codo Pvc T. Pesado 2 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,58.61,id:CDPV0001-BASE,Medida,2 1/2 pulg,1,1,Marca,,1,1,,,,
CDPV0003,simple,"Codo Pvc T. Pesado 1""","Codo Pvc T. Pesado 1"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDPV0003.jpg,9.35,,,,,,,,,,,,,
CDPV0006,simple,"Codo Pvc T. Pesado 2""","Codo Pvc T. Pesado 2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDPV0006.jpg,40.38,,,,,,,,,,,,,
CDPV0008,simple,"Codo Pvc T. Pesado 3""","Codo Pvc T. Pesado 3"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDPV0008.png,86.16,,,,,,,,,,,,,
CDPV0009,simple,Codo Pvc T. Pesado 4,"Codo Pvc T. Pesado 4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDPV0009.png,133.49,,,,,,,,,,,,,
CDCR0001-BASE,variable,Codo con Rosca,"Codo con Rosca 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDCR0001-BASE.jpg,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/4 pulg, 1 1/2 pulg, 2 1/2 pulg",1,1,Marca,,1,1,,,,
CDCR0001,variation,Codo con Rosca - 1/2 pulg,"Codo con Rosca 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,40.1,id:CDCR0001-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CDCR0002,variation,Codo con Rosca - 3/4 pulg,"Codo con Rosca 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,53.91,id:CDCR0001-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CDCR0004,variation,Codo con Rosca - 1 1/4 pulg,"Codo con Rosca 1 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,156.68,id:CDCR0001-BASE,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
CDCR0005,variation,Codo con Rosca - 1 1/2 pulg,"Codo con Rosca 1 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,181.98,id:CDCR0001-BASE,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
CDCR0007,variation,Codo con Rosca - 2 1/2 pulg,"Codo con Rosca 2 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,763.44,id:CDCR0001-BASE,Medida,2 1/2 pulg,1,1,Marca,,1,1,,,,
CDCR0003,simple,"Codo con Rosca 1""","Codo con Rosca 1"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDCR0003.jpg,90.21,,,,,,,,,,,,,
CDCR0006,simple,"Codo con Rosca 2""","Codo con Rosca 2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDCR0006.jpg,332.19,,,,,,,,,,,,,
CDCR0008,simple,Codo con Rosca 3,"Codo con Rosca 3. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDCR0008.jpg,942.74,,,,,,,,,,,,,
CDCR0009,simple,"Codo con Rosca 4""","Codo con Rosca 4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDCR0009.jpg,1815.86,,,,,,,,,,,,,
CDSR0001-BASE,variable,Codo sin Rosca,"Codo sin Rosca 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDSR0001-BASE.jpg,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/4 pulg, 1 1/2 pulg",1,1,Marca,,1,1,,,,
CDSR0001,variation,Codo sin Rosca - 1/2 pulg,"Codo sin Rosca 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,23.54,id:CDSR0001-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
CDSR0002,variation,Codo sin Rosca - 3/4 pulg,"Codo sin Rosca 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,32.6,id:CDSR0001-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
CDSR0004,variation,Codo sin Rosca - 1 1/4 pulg,"Codo sin Rosca 1 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,126.15,id:CDSR0001-BASE,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
CDSR0005,variation,Codo sin Rosca - 1 1/2 pulg,"Codo sin Rosca 1 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://dummyimage.com/600x600/cccccc/000000.png,146.13,id:CDSR0001-BASE,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
CDSR0003,simple,"Codo sin Rosca 1""","Codo sin Rosca 1"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDSR0003.png,71.82,,,,,,,,,,,,,
CDSR0006,simple,"Codo sin Rosca 2""","Codo sin Rosca 2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDSR0006.png,222.08,,,,,,,,,,,,,
CDSR0008,simple,"Codo sin Rosca 3""","Codo sin Rosca 3"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CDSR0008.jpg,974.48,,,,,,,,,,,,,
100250,simple,"Combo Esmeriladora 4-1/2"", 850w,lentes y Flexómetro,ergo-pro","Combo Esmeriladora 4-1/2"", 850w,lentes y Flexã³metro,ergo-pro. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Eléctricas,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_100250.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COMBOE-4580ALF_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COMBOE-4580ALF_EIND2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COMBOE-4580ALF_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COMBOE-4580ALF_E1.jpg",831.9,,,,,,,,,,,,,
OSEL0007,simple,Combo Redimix 1 Litro,"Combo Redimix 1 Litro. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",VARIOS,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_OSEL0007.png,45.55,,,,,,,,,,,,,
103392,simple,"Combo Rotomartillo/dest + Dest/impacto, 20v, Truper Pro","Combo Rotomartillo/dest + Dest/impacto, 20v, Truper Pro. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Eléctricas,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_103392.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COMBO-20A2_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COMBO-20A2_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COMBO-20A2_E1.jpg",4267.24,,,,,,,,,,,,,
46982-BASE,variable,"Condulet  Conexión Tipo C, Volteck","Condulet 1/2"" Conexiã³n Tipo C, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/COLET-1-2-C.jpg,,,Medida,"1/2 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
46982,variation,"Condulet  Conexión Tipo C, Volteck - 1/2 pulg","Condulet 1/2"" Conexiã³n Tipo C, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-1-2-C.jpg,50.0,id:46982-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46983,variation,"Condulet  Conexión Tipo C, Volteck - 3/4 pulg","Condulet 3/4"" Conexiã³n Tipo C, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-3-4-C.jpg,81.9,id:46982-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
46985-BASE,variable,"Condulet  Conexión Tipo Fs, Volteck","Condulet 1/2"" Conexiã³n Tipo Fs, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/COLET-1-2-FS.jpg,,,Medida,"1/2 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
46985,variation,"Condulet  Conexión Tipo Fs, Volteck - 1/2 pulg","Condulet 1/2"" Conexiã³n Tipo Fs, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-1-2-FS.jpg,90.52,id:46985-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46986,variation,"Condulet  Conexión Tipo Fs, Volteck - 3/4 pulg","Condulet 3/4"" Conexiã³n Tipo Fs, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-3-4-FS.jpg,99.97,id:46985-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
46970-BASE,variable,"Condulet  Conexión Tipo Lb, Volteck","Condulet 1/2"" Conexiã³n Tipo Lb, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/COLET-1-2-LB.jpg,,,Medida,"1/2 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
46970,variation,"Condulet  Conexión Tipo Lb, Volteck - 1/2 pulg","Condulet 1/2"" Conexiã³n Tipo Lb, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-1-2-LB.jpg,49.14,id:46970-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46971,variation,"Condulet  Conexión Tipo Lb, Volteck - 3/4 pulg","Condulet 3/4"" Conexiã³n Tipo Lb, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-3-4-LB.jpg,73.28,id:46970-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
46976-BASE,variable,"Condulet  Conexión Tipo Ll, Volteck","Condulet 1/2"" Conexiã³n Tipo Ll, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/COLET-1-2-LL.jpg,,,Medida,"1/2 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
46976,variation,"Condulet  Conexión Tipo Ll, Volteck - 1/2 pulg","Condulet 1/2"" Conexiã³n Tipo Ll, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-1-2-LL.jpg,50.0,id:46976-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46977,variation,"Condulet  Conexión Tipo Ll, Volteck - 3/4 pulg","Condulet 3/4"" Conexiã³n Tipo Ll, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-3-4-LL.jpg,81.9,id:46976-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
46973-BASE,variable,"Condulet  Conexión Tipo Lr, Volteck","Condulet 1/2"" Conexiã³n Tipo Lr, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/COLET-1-2-LR.jpg,,,Medida,"1/2 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
46973,variation,"Condulet  Conexión Tipo Lr, Volteck - 1/2 pulg","Condulet 1/2"" Conexiã³n Tipo Lr, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-1-2-LR.jpg,47.85,id:46973-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46974,variation,"Condulet  Conexión Tipo Lr, Volteck - 3/4 pulg","Condulet 3/4"" Conexiã³n Tipo Lr, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-3-4-LR.jpg,81.9,id:46973-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
46979-BASE,variable,"Condulet  Conexión Tipo T, Volteck","Condulet 1/2"" Conexiã³n Tipo T, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/COLET-1-2-T.jpg,,,Medida,"1/2 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
46979,variation,"Condulet  Conexión Tipo T, Volteck - 1/2 pulg","Condulet 1/2"" Conexiã³n Tipo T, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-1-2-T.jpg,54.31,id:46979-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
46980,variation,"Condulet  Conexión Tipo T, Volteck - 3/4 pulg","Condulet 3/4"" Conexiã³n Tipo T, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COLET-3-4-T.jpg,83.62,id:46979-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
46984,simple,"Condulet 1"" Conexión Tipo C, Volteck","Condulet 1"" Conexiã³n Tipo C, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46984.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-C_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-C_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-C_FC2.jpg",93.97,,,,,,,,,,,,,
49220,simple,"Condulet 1"" Conexión Tipo Fs, Volteck","Condulet 1"" Conexiã³n Tipo Fs, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_49220.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-FS_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-FS_FC1.jpg",100.86,,,,,,,,,,,,,
46972,simple,"Condulet 1"" Conexión Tipo Lb, Volteck","Condulet 1"" Conexiã³n Tipo Lb, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46972.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-LB_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-LB_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-LB_FC2.jpg",97.41,,,,,,,,,,,,,
46978,simple,"Condulet 1"" Conexión Tipo Ll, Volteck","Condulet 1"" Conexiã³n Tipo Ll, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46978.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-LL_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-LL_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-LL_FC2.jpg",93.97,,,,,,,,,,,,,
46975,simple,"Condulet 1"" Conexión Tipo Lr, Volteck","Condulet 1"" Conexiã³n Tipo Lr, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46975.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-LR_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-LR_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-LR_FC2.jpg",78.45,,,,,,,,,,,,,
46981,simple,"Condulet 1"" Conexión Tipo T, Volteck","Condulet 1"" Conexiã³n Tipo T, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46981.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-T_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-T_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-T_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-T_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COLET-1-T_FC2.jpg",100.86,,,,,,,,,,,,,
COC0001-BASE,variable,Condulet C,"Condulet C 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_COC0001-BASE.png,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/4 pulg, 1 1/2 pulg",1,1,Marca,,1,1,,,,
COC0001,variation,Condulet C - 1/2 pulg,"Condulet C 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,61.83,id:COC0001-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
COC0002,variation,Condulet C - 3/4 pulg,"Condulet C 3/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,77.63,id:COC0001-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
COC0004,variation,Condulet C - 1 1/4 pulg,"Condulet C 1 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,241.65,id:COC0001-BASE,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
COC0005,variation,Condulet C - 1 1/2 pulg,"Condulet C 1 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,244.35,id:COC0001-BASE,Medida,1 1/2 pulg,1,1,Marca,,1,1,,,,
COC0006,variation,Condulet C - 1 1/4 pulg,"Condulet C 1 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,258.6,id:COC0001-BASE,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
COC0003,simple,Condulet C 1,"Condulet C 1. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_COC0003.png,113.78,,,,,,,,,,,,,
COC0007,simple,Condulet C 2,"Condulet C 2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_COC0007.png,479.25,,,,,,,,,,,,,
COLB0001-BASE,variable,Condulet Lb,"Condulet Lb 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_COLB0001-BASE.jpg,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/4 pulg, 1 1/2 pulg",1,1,Marca,,1,1,,,,
COLB0001,variation,Condulet Lb - 1/2 pulg,"Condulet Lb 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,54.18,id:COLB0001-BASE,Medida,1/2 pulg,1,1,Marca,,1,1,,,,
COLB0002,variation,Condulet Lb - 3/4 pulg,"Condulet Lb 3/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,69.02,id:COLB0001-BASE,Medida,3/4 pulg,1,1,Marca,,1,1,,,,
COLB0004,variation,Condulet Lb - 1 1/4 pulg,"Condulet Lb 1 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://dummyimage.com/600x600/cccccc/000000.png,231.56,id:COLB0001-BASE,Medida,1 1/4 pulg,1,1,Marca,,1,1,,,,
